hepatocellular carcinoma, pleomorphic type|0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
hepatocellular carcinoma, scirrhous|0 0 0 0 0 0 0 0 0 2 2 0 0 0 1 1 1 0 0 0
hepatocellular carcinoma, spindle cell variant|0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 2 0 0 0 0
hepatoid adenocarcinoma|0 0 0 0 0 0 0 0 0 2 0 0 0 2 3 2 0 1 2 0
hepatosplenic gamma-delta cell lymphoma|0 0 1 2 2 1 4 3 1 1 1 0 2 2 0 1 0 0 0 0
high grade surface osteosarcoma|0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
histiocytic sarcoma|0 0 2 4 0 1 0 1 0 2 7 0 5 4 0 4 2 0 0 0
hodgkin granuloma [obs]|0 0 1 0 4 1 5 2 2 2 1 6 0 2 4 3 3 0 0 0
hodgkin lymph., lymphocyt. deplet., diffuse fibrosis|0 0 4 2 4 3 2 3 4 2 2 5 5 4 6 7 4 1 0 0
hodgkin lymph., nodular lymphocyte predom.|2 9 14 36 40 63 51 51 44 37 37 29 31 8 12 9 7 1 0 0
hodgkin lymphoma, lymphocyt. deplet., reticular|0 0 0 2 2 2 4 3 2 3 1 8 9 9 6 9 10 3 1 0
hodgkin lymphoma, lymphocyte-rich|2 20 43 64 74 85 73 72 66 64 53 51 45 57 35 30 15 8 2 2
hodgkin lymphoma, lymphocytic deplet., nos|0 2 19 16 20 25 41 30 24 26 47 46 52 62 85 66 35 18 11 1
hodgkin lymphoma, mixed cellularity, nos|10 60 82 231 392 430 346 325 283 277 306 272 296 288 299 249 170 70 22 6
hodgkin lymphoma, nod. scler., cellular phase|1 13 20 49 82 64 52 41 38 35 20 27 34 30 13 11 10 6 2 0
hodgkin lymphoma, nod. scler., grade 1|4 7 16 33 51 42 58 45 33 18 20 13 18 11 15 14 11 5 2 0
hodgkin lymphoma, nod. scler., grade 2|0 2 8 39 68 62 74 37 48 22 14 9 4 18 9 10 7 3 0 1
hodgkin lymphoma, nodular sclerosis, nos|12 91 479 1418 2020 2022 1544 1073 740 523 416 365 289 311 238 195 116 55 21 5
hodgkin lymphoma, nos|4 17 57 166 285 299 253 239 200 170 179 177 191 202 214 189 131 78 22 5
hodgkin sarcoma [obs]|0 0 0 0 1 0 0 1 0 4 0 2 2 1 5 5 1 1 0 0
hypereosinophilic syndrome|1 5 1 0 0 1 1 3 6 2 4 3 3 6 7 5 4 1 0 0
immunoproliferative disease, nos|0 0 0 1 0 0 0 0 0 1 0 2 1 1 4 3 2 1 0 0
immunoproliferative small intestinal disease|0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
infantile fibrosarcoma|45 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
infiltr. duct mixed with other types of carcinoma, in situ|0 0 1 0 0 12 26 109 435 611 632 660 495 457 419 376 211 91 21 2
infiltr. duct mixed with other types of carcinoma|0 0 0 0 1 10 26 78 166 290 255 293 316 261 265 283 193 107 40 9
infiltrating basal cell carcinoma, nos|0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0
infiltrating duct and lobular carcinoma|0 0 0 0 4 44 260 679 1517 2486 2648 2537 2474 2487 2396 2016 1339 596 174 38
infiltrating duct carcinoma, nos|0 0 2 10 258 1848 6175 13737 24082 32559 35626 37645 38673 38866 36322 31250 21094 11040 3660 776
infiltrating ductular carcinoma|0 0 0 0 0 1 17 40 52 76 94 110 116 129 95 68 41 34 9 3
infiltrating lobular mixed with other types of carc.|0 0 0 0 0 0 2 3 27 37 55 57 73 70 47 52 24 16 8 1
inflammatory carcinoma|0 0 0 0 4 31 115 204 287 413 415 415 364 296 277 205 128 82 42 7
insular carcinoma|0 0 0 0 0 0 1 3 2 4 2 2 2 2 4 4 2 2 0 0
insulinoma, malignant|0 0 0 0 2 1 2 2 5 0 3 3 1 3 7 5 3 0 1 0
interdigitating dendritic cell sarcoma|0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0
intestinal t-cell lymphoma|0 0 0 0 0 1 0 0 0 2 1 2 2 2 2 1 1 2 0 0
intracystic carcinoma, nos|0 0 0 0 2 4 7 12 25 26 25 33 50 62 70 75 70 33 15 5
intraductal and lobular in situ carcinoma|0 0 0 0 0 4 24 77 295 481 491 361 284 255 220 144 78 30 8 2
intraductal carcinoma, noninfiltrating, nos|0 0 0 4 19 96 343 1279 3093 4505 4725 4301 4145 4132 3752 2858 1603 633 122 20
intraductal micropapillary carcinoma|0 0 0 0 1 2 6 30 86 127 128 103 90 90 66 68 31 13 2 0
intraductal papillary adenocarcinoma with invasion|0 0 0 0 0 5 10 30 41 81 80 100 126 130 162 121 131 60 15 2
intraductal papillary-mucinous carcinoma, invasive|0 0 0 0 0 0 0 0 1 1 1 3 6 9 5 3 3 0 0 0
intraductal papillary-mucinous carcinoma, non-inv.|0 0 0 0 0 0 0 1 0 1 4 4 5 4 5 9 4 1 0 0
intratubular malignant germ cells|1 0 3 1 2 4 2 2 2 1 0 0 0 0 0 1 0 0 0 0
islet cell carcinoma|0 1 2 6 11 14 29 35 61 81 90 99 110 108 97 73 20 14 3 1
juvenile myelomonocytic leukemia|13 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
juxtacortical chondrosarcoma|0 0 3 0 1 1 1 2 1 1 1 2 0 0 2 1 1 0 0 0
kaposi sarcoma|0 0 0 11 209 1357 3045 3398 2364 1356 634 349 215 165 218 253 243 178 83 29
klatskin tumor|0 0 0 0 0 2 0 3 1 15 24 26 23 40 62 72 64 50 22 4
kupffer cell sarcoma|0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
langerhans cell histiocytosis, disseminated|54 5 3 0 2 2 2 1 2 2 2 0 1 2 3 2 0 1 0 0
langerhans cell sarcoma|1 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0
large cell carcinoma with rhabdoid phenotype|0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
large cell carcinoma, nos|0 0 0 0 11 23 79 306 793 1460 2487 3605 4563 5100 4719 3587 1935 737 162 25
large cell medulloblastoma|4 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
large cell neuroendocrine carcinoma|0 0 0 0 1 0 1 5 11 21 22 57 47 63 60 68 31 15 1 0
leiomyosarcoma, nos|4 8 16 33 55 139 235 397 593 803 878 845 857 854 810 708 470 252 95 18
lentigo maligna melanoma|0 0 0 1 12 16 36 93 180 311 427 611 781 949 1181 1126 867 459 179 43
lentigo maligna|2 1 4 3 19 57 127 241 525 895 1295 1702 2135 2629 2965 2810 1943 929 286 84
leukemia, nos|27 10 9 13 15 16 23 31 38 43 70 112 151 251 355 400 410 335 205 67
leydig cell tumor, malignant|0 1 1 1 2 5 6 3 1 5 2 6 5 2 3 1 3 0 0 0
linitis plastica|0 0 0 0 5 6 20 38 49 96 116 160 198 215 235 234 164 84 27 7
lipid-rich carcinoma|0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
lipoma, nos|2 2 2 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0
liposarcoma, nos|0 1 0 8 9 19 47 47 59 104 105 153 149 135 160 137 115 53 20 2
liposarcoma, well differentiated|0 0 0 1 9 14 18 46 68 68 105 130 115 125 111 112 67 22 9 1
lobular carcinoma in situ|0 0 0 2 3 19 94 394 1322 2321 2034 1325 999 794 529 325 170 67 11 5
lobular carcinoma, nos|0 0 1 0 6 55 204 673 1788 3163 3517 3608 3990 4412 4355 3845 2688 1434 499 98
lymphangiosarcoma|0 0 1 1 0 0 1 1 1 3 2 4 2 2 8 5 7 2 1 0
lymphoepithelial carcinoma|0 1 18 36 28 33 45 56 76 101 95 94 80 87 55 37 24 14 3 1
lymphoid leukemia, nos|14 13 8 10 5 4 8 18 18 47 57 74 78 113 128 131 132 94 45 18
mal. melanoma in giant pigmented nevus|5 0 3 2 6 4 10 16 23 19 19 19 10 9 8 6 2 2 0 0
mal. melanoma in junctional nevus|0 0 3 3 26 25 18 26 31 29 45 34 28 23 20 18 13 6 1 1
mal. melanoma in precan. melanosis|0 0 0 1 1 4 3 2 2 2 1 3 2 1 1 4 3 1 0 0
malignant cystic nephroma|0 0 0 0 0 0 0 0 2 0 1 2 0 0 1 1 0 0 0 0
malignant eccrine spiradenoma|0 0 0 0 1 0 0 1 2 3 1 2 2 1 1 0 1 1 2 0
malignant giant cell tumor of soft parts|0 0 0 1 2 2 2 1 4 2 1 0 1 1 4 3 1 1 0 0
malignant histiocytosis|32 9 17 12 11 12 5 14 8 12 15 18 26 28 23 21 6 12 4 0
malignant lymphoma, non-hodgkin|56 85 103 116 138 196 310 423 502 638 835 1076 1283 1516 1579 1594 1105 608 226 43
malignant lymphoma, nos|31 36 59 76 124 297 465 657 653 657 759 822 1138 1352 1569 1666 1348 958 400 132
malignant mastocytosis|1 1 0 0 5 2 6 13 12 12 13 14 21 7 9 10 9 0 0 0
malignant melanoma, nos|28 33 96 445 1109 2008 2673 3341 3903 4318 4489 4609 4471 4363 4111 3546 2570 1456 539 207
malignant melanoma, regressing|0 0 1 0 6 15 25 26 33 38 46 40 36 40 37 36 18 11 2 2
malignant myoepithelioma|0 1 3 0 1 0 1 2 6 2 6 1 5 6 10 2 5 3 0 0
malignant peripheral nerve sheath tumor|5 9 26 36 51 47 46 50 63 37 54 46 51 38 42 42 23 20 2 2
malignant placental site trophoblastic tumor|0 0 0 2 5 6 3 2 1 1 1 0 0 0 0 0 0 0 0 0
malignant rhabdoid tumor|49 1 3 1 1 2 0 5 3 3 2 3 2 2 3 3 5 2 0 0
malignant tenosynovial giant cell tumor|0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0
malignant teratoma, intermediate|0 0 0 0 3 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0
malignant teratoma, trophoblastic|0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0
malignant teratoma, undiff.|1 0 1 1 2 6 2 2 0 1 0 1 0 2 0 0 0 0 0 0
malignant tumor, clear cell type|0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
malignant tumor, giant cell type|0 0 2 2 2 2 3 4 3 6 5 7 12 18 9 12 7 5 4 3
malignant tumor, small cell type|7 8 6 4 6 2 5 7 5 10 13 24 24 26 27 27 18 12 3 0
malignant tumor, spindle cell type|5 0 2 5 7 6 7 13 12 7 16 21 29 45 37 31 37 27 6 2
mantle cell lymphoma|1 0 0 2 6 7 26 34 85 143 250 294 328 436 421 412 262 128 44 11
marginal zone b-cell lymphoma, nos|0 1 3 5 15 37 53 97 132 249 277 332 344 427 529 478 383 222 46 8
mast cell leukemia|0 0 0 0 2 1 1 0 0 0 0 1 2 0 1 0 1 0 0 0
mast cell sarcoma|0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0
mature t-cell lymphoma, nos|9 10 13 14 20 27 36 56 65 80 89 117 138 135 142 121 121 55 15 4
mediastinal large b-cell lymphoma|0 0 0 2 5 8 8 4 8 2 3 1 0 2 0 0 2 0 0 0
medullary carcinoma with amyloid stroma|1 11 26 24 29 52 72 75 99 80 94 91 90 83 78 54 34 8 3 0
medullary carcinoma with lymphoid stroma|0 0 0 0 2 11 18 45 41 42 42 32 31 25 19 15 7 3 1 1
medullary carcinoma, nos|0 0 9 2 29 182 452 684 840 988 922 823 722 643 503 351 219 121 39 5
medulloblastoma, nos|299 315 167 85 82 67 50 40 20 15 11 5 4 1 1 0 0 1 0 0
medulloepithelioma, nos|10 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
medullomyoblastoma|0 3 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0
melanoma in situ|3 6 29 126 348 664 1068 1495 1959 2127 2281 2317 2095 2017 2015 1702 1074 480 146 47
melanotic neurofibroma|0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
meningeal melanocytoma|0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
meningeal melanomatosis|0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
meningeal sarcomatosis|0 0 0 0 0 0 0 0 0 2 2 0 1 1 0 0 2 0 0 0
meningioma, malignant|4 4 3 8 4 12 25 33 45 58 75 92 96 102 132 103 63 26 17 4
meningioma, nos|2 3 3 4 9 24 49 77 144 198 218 257 237 240 293 306 297 238 89 35
meningiomatosis, nos|0 0 0 1 0 0 0 0 2 2 1 3 0 5 3 3 2 1 1 0
meningothelial meningioma|1 0 0 0 0 2 7 10 19 31 25 24 32 29 15 15 12 7 0 0
merkel cell carcinoma|0 0 0 0 1 1 4 5 21 32 71 73 114 184 254 302 302 224 98 30
mesenchymal chondrosarcoma|0 3 8 8 17 8 9 6 8 10 5 3 6 5 7 3 0 0 0 0
mesenchymoma, malignant|13 10 7 4 7 5 5 5 9 9 9 16 14 18 19 15 11 2 1 0
mesodermal mixed tumor|0 0 0 1 1 0 2 5 13 25 31 74 126 147 135 110 63 35 10 1
mesonephroma, malignant|0 0 1 2 5 4 3 2 8 20 28 19 17 9 11 9 3 1 0 0
mesothelioma, biphasic, malignant|0 0 0 1 0 0 1 2 6 7 9 28 29 38 50 44 33 10 2 1
mesothelioma, malignant|1 0 0 6 8 17 32 48 90 160 257 399 540 718 859 826 593 259 76 8
metaplastic carcinoma, nos|0 0 0 0 1 1 5 16 18 35 29 45 29 31 17 34 21 10 8 3
metatypical carcinoma|0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
mixed cell adenocarcinoma|0 0 0 1 4 3 12 23 41 79 134 142 163 149 129 98 81 22 10 1
mixed epithel. & spindle cell melanoma|1 2 2 4 6 12 12 22 24 50 69 67 65 99 76 70 46 23 10 1
mixed germ cell tumor|11 9 40 224 458 501 463 308 186 86 54 22 10 6 5 2 2 0 0 1
mixed glioma|34 26 23 40 54 78 128 107 129 90 84 68 49 52 24 19 2 5 0 0
mixed islet cell & exocrine adenocarcinoma|0 0 0 0 0 0 0 0 2 2 6 1 2 3 0 3 1 0 0 0
mixed medullary-follicular carcinoma|0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0
mixed medullary-papillary carcinoma|0 0 0 0 1 0 1 1 2 4 1 0 6 1 0 0 0 0 0 0
mixed tumor, malignant, nos|0 0 1 2 3 10 14 11 20 30 34 44 38 53 35 40 22 17 6 2
mixed type liposarcoma|0 0 0 0 1 3 7 10 14 16 12 14 13 18 12 10 13 1 1 0
mixed type rhabdomyosarcoma|4 5 3 2 0 1 2 0 1 2 0 0 0 0 0 2 0 1 0 0
ml, large b-cell, diffuse, immunoblastic, nos|5 11 11 37 70 123 249 319 327 301 274 329 400 474 507 475 328 183 40 17
ml, large b-cell, diffuse|31 57 134 312 476 750 1111 1444 1743 2021 2519 2772 3355 4166 4796 4820 3665 2033 747 136
ml, lymphoplasmacytic|0 0 2 3 5 8 15 25 45 59 96 122 139 166 165 174 143 73 24 6
ml, mixed sm. and lg. cell, diffuse|1 7 9 19 36 54 73 117 178 193 280 378 505 546 642 568 397 225 79 12
ml, small b lymphocytic, nos|7 9 7 13 27 51 87 141 272 426 641 910 1106 1365 1473 1361 1041 499 158 41
mpnst with rhabdomyoblastic differentiation|2 1 1 1 1 3 2 2 0 1 1 3 2 0 3 1 0 0 0 0
mucin-producing adenocarcinoma|1 0 3 11 27 89 193 330 663 1025 1625 2315 3024 3660 3981 3738 2689 1511 468 98
mucinous adenocarcinofibroma|0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
mucinous adenocarcinoma, endocervical type|0 0 0 0 0 0 1 5 3 5 4 5 3 0 1 1 1 0 0 0
mucinous adenocarcinoma|0 0 4 31 87 183 403 775 1325 2070 2769 3651 4744 6160 6993 6986 5288 3036 1040 233
mucinous cystadenocarcinoma, non-invasive|0 0 0 1 1 2 3 3 5 1 1 1 4 1 4 2 1 0 0 0
mucinous cystadenocarcinoma, nos|0 0 4 28 83 137 177 209 245 270 357 374 355 358 325 246 158 76 25 1
mucinous cystic tumor of borderline malignancy (c56.9)|0 0 7 34 60 90 156 144 155 175 142 108 106 103 91 55 33 20 6 1
mucoepidermoid carcinoma|2 15 53 74 111 166 188 232 233 317 344 349 363 378 336 267 184 99 37 9
mucosal lentiginous melanoma|0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 3 0 0 0 0
mullerian mixed tumor|0 1 0 3 2 5 23 31 63 87 168 283 433 477 531 417 348 156 51 9
multifocal superficial basal cell carcinoma|0 0 0 0 0 0 0 0 0 0 0 1 1 5 1 3 2 2 0 0
multiple myeloma|0 1 0 1 9 34 109 311 678 1252 2231 3233 4219 5346 5873 5687 4247 2325 746 127
mycosis fungoides|2 6 9 18 41 77 109 172 217 282 308 357 379 398 386 275 213 92 24 12
myelodysplastic syndr. with 5q deletion syndrome|0 0 0 0 0 0 0 0 1 1 4 2 8 10 12 16 19 11 2 3
myelodysplastic syndrome, nos|11 3 5 2 2 11 7 19 31 63 75 101 121 190 311 481 500 324 131 34
myeloid leukemia, nos|16 7 4 10 19 15 46 27 36 52 61 82 150 199 278 289 293 187 78 23
myeloid sarcoma|9 1 3 3 3 8 3 5 5 13 15 14 18 20 32 27 12 7 4 0
myelosclerosis with myeloid metaplasia|1 0 0 0 0 2 2 7 6 11 24 30 27 49 52 63 60 22 5 1
myosarcoma|3 0 1 0 2 2 0 2 3 4 4 3 4 3 4 4 1 2 1 0
myxoid chondrosarcoma|0 1 4 3 2 8 16 13 20 20 20 11 17 21 13 11 3 8 0 0
myxoid leiomyosarcoma|0 0 0 1 0 2 3 5 8 14 16 9 7 11 9 6 1 3 1 0
myxoid liposarcoma|2 2 7 19 21 71 74 117 120 99 86 94 100 99 83 71 59 31 9 3
myxopapillary ependymoma|0 2 2 3 2 10 7 4 6 13 11 7 0 0 3 0 0 0 0 0
myxosarcoma|0 1 0 0 2 3 4 4 7 6 9 12 7 10 5 9 5 4 1 0
neoplasm, benign|2 1 4 4 3 5 2 6 4 12 3 8 7 10 4 6 8 7 1 0
neoplasm, malignant|65 28 37 60 131 183 251 371 558 921 1468 2271 3500 4773 6882 8656 10130 8987 5346 1940
neoplasm, uncertain whether benign or malignant|0 1 2 1 3 2 5 5 4 6 6 4 8 6 10 14 23 16 11 0
nephroblastoma, nos|1009 311 50 19 18 12 8 3 10 3 6 3 4 3 3 4 0 0 0 0
neurilemmoma, malignant|6 4 23 27 57 47 45 52 48 47 49 54 61 49 55 55 28 11 3 1
neurilemoma, nos|1 1 9 10 17 32 45 66 90 121 140 130 105 86 44 39 26 13 3 0
neurinomatosis|0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0
neuroblastoma, nos|1449 133 39 29 15 18 12 14 7 6 5 8 7 6 5 3 0 5 1 0
neuroendocrine carcinoma|0 1 1 14 38 39 73 115 193 311 417 504 577 730 750 671 444 171 48 9
neuroepithelioma, nos|16 3 5 7 4 6 3 7 3 5 5 2 1 8 3 2 2 0 0 0
neurofibroma, nos|0 0 1 0 4 3 0 4 0 1 2 0 2 1 1 0 0 0 0 0
neurofibromatosis, nos|6 5 2 0 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0
neuroma, nos|0 0 1 0 0 1 0 3 2 2 7 6 3 1 2 3 0 1 0 0
nk/t-cell lymphoma, nasal and nasal-type|0 1 1 1 7 7 2 10 9 10 11 10 6 10 12 10 7 2 1 0
nodular hidradenoma, malignant|0 1 0 2 2 1 2 3 6 8 6 5 12 22 17 9 15 7 6 1
nodular melanoma|1 8 13 54 183 277 411 507 641 673 743 785 762 822 817 741 612 383 199 56
non-small cell carcinoma|0 0 0 0 3 4 16 69 262 576 976 1488 1813 2039 2476 2593 1718 690 128 27
nonencapsulated sclerosing carcinoma|0 0 1 3 5 9 15 11 13 18 27 16 9 12 8 6 6 0 0 0
noninfiltrating intracystic carcinoma|0 0 0 0 0 0 1 4 12 22 23 30 41 61 70 57 51 34 12 1
noninfiltrating intraductal papillary adenocarcinoma|0 0 0 0 1 10 44 94 219 311 316 292 348 399 440 347 229 85 22 5
oat cell carcinoma|0 0 0 1 0 9 24 85 336 736 1507 2468 3224 3580 2936 1820 847 242 48 3
odontogenic tumor, malignant|0 2 0 0 3 3 0 3 2 3 3 3 8 2 1 5 3 1 0 0
olfactory neurcytoma|0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0
olfactory neuroblastoma|1 1 5 8 10 10 12 15 24 40 30 35 34 29 12 19 11 5 1 0
olfactory neuroepithelioma|0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0
olfactory neurogenic tumor|0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
oligodendroblastoma|0 0 1 1 1 2 2 5 6 6 2 5 2 1 2 1 0 0 0 0
oligodendroglioma, anaplastic|2 3 3 4 13 39 42 41 69 53 56 41 35 41 23 21 7 7 0 0
oligodendroglioma, nos|33 39 59 82 120 198 251 321 265 226 191 157 122 100 59 34 29 8 2 1
osteosarcoma in paget disease|0 0 1 0 0 0 0 0 0 0 4 0 7 6 11 13 5 1 1 0
osteosarcoma, nos|17 119 356 377 138 79 74 60 51 60 58 68 84 85 67 85 35 25 7 3
ovarian stromal tumor, mal.|0 0 0 3 4 3 1 3 3 4 1 1 7 0 4 4 0 1 0 0
oxyphilic adenocarcinoma|0 0 3 6 14 47 49 107 105 130 151 125 141 152 132 129 82 49 10 3
paget dis. & infil. duct carcinoma|0 0 0 0 2 11 50 96 148 199 222 258 288 299 223 196 119 70 32 4
paget disease and intraductal ca.|0 0 0 0 0 3 26 52 74 103 109 136 165 176 160 164 103 65 15 7
paget disease, extramammary|0 0 0 0 0 1 0 4 12 15 27 54 95 115 135 157 116 64 12 4
paget disease, mammary|0 0 0 0 0 1 5 20 24 47 43 68 66 76 75 73 49 37 29 5
pancreatoblastoma|1 4 2 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
papillary adenocarcinoma, nos|0 5 49 218 555 979 1249 1396 1534 1875 2281 2774 3139 3282 3147 2485 1756 906 272 63
papillary adenoma, nos|0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
papillary carcinoma in situ|0 0 0 0 6 5 10 10 22 37 34 58 61 89 94 91 52 45 8 2
papillary carcinoma, columnar cell|0 0 0 2 1 3 5 7 7 7 7 5 9 7 11 6 4 1 3 1
papillary carcinoma, encapsulated|0 0 0 1 3 8 7 17 11 13 8 7 6 6 2 2 0 0 0 0
papillary carcinoma, follicular variant|0 19 54 203 505 831 963 1199 1195 1130 1108 886 663 580 442 294 124 51 11 2
papillary carcinoma, nos|1 13 90 382 990 1523 2023 2147 2090 1954 1834 1660 1689 1714 1533 1249 836 448 169 37
papillary carcinoma, oxyphilic cell|0 0 0 1 0 1 2 1 1 2 0 0 1 0 1 0 0 0 0 0
papillary craniopharyngioma|0 0 0 0 1 0 1 0 2 0 1 0 1 0 0 0 0 0 0 0
papillary cystadenocarcinoma, nos|0 0 0 4 18 18 33 45 65 114 161 181 172 141 143 103 58 36 5 4
papillary cystadenoma, borderline malignancy (c56.9)|0 0 0 3 5 6 7 8 12 7 10 9 2 7 2 1 0 0 0 0
papillary ependymoma|2 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
papillary meningioma|0 3 0 0 0 1 0 1 1 2 0 2 2 2 1 0 0 0 0 0
papillary microcarcinoma|0 0 1 1 7 21 36 48 66 68 71 63 55 38 19 14 4 1 3 0
papillary mucinous cystadenocarcinoma|0 0 0 4 11 21 32 24 24 43 56 50 43 41 63 40 18 12 1 2
papillary mucinous cystadenoma, borderline malignancy (c56.9)|0 0 1 0 5 11 9 21 13 11 7 3 4 8 11 4 3 0 0 0
papillary serous cystadenocarcinoma|0 0 2 18 98 157 226 388 696 1111 1439 1794 2128 2037 1902 1641 928 393 87 18
papillary squamous cell carcinoma, non-invasive|0 0 1 0 1 1 3 2 4 5 15 10 14 12 13 9 8 2 0 0
papillary squamous cell carcinoma|0 0 0 0 4 6 18 12 28 51 67 69 101 117 85 79 61 32 21 6
papillary trans. cell carcinoma, non-invasive|0 0 0 0 3 3 17 21 48 67 112 200 249 375 460 445 301 99 31 7
papillary trans. cell carcinoma|0 4 7 69 162 307 544 984 1809 3124 5234 8155 11140 14519 16200 15095 10917 5790 2010 467
paraganglioma, malignant|0 1 1 1 3 9 7 11 14 11 9 10 6 13 6 6 6 2 1 0
paraganglioma, nos|0 0 0 0 0 0 1 1 0 2 1 1 1 0 0 0 0 0 0 0
parosteal osteosarcoma|0 1 15 18 24 14 15 13 4 1 4 2 4 1 1 0 0 1 0 0
perineurioma, malignant|0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
perineurioma, nos|0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
periosteal fibrosarcoma|0 0 1 1 3 2 2 0 1 1 1 3 1 5 3 0 0 0 0 0
periosteal osteosarcoma|0 0 0 4 3 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0
peripheral neuroectodermal tumor|6 8 12 24 10 12 12 12 9 6 6 7 6 6 3 6 1 3 0 0
pheochromocytoma|0 2 4 6 4 6 18 16 15 25 21 21 12 16 14 8 7 1 0 0
phyllodes tumor, malignant|0 0 4 14 15 25 37 83 110 136 118 113 79 66 42 37 35 11 7 2
pigmented dermatofibrosarcoma protuberans|1 0 3 0 4 1 5 4 7 6 1 4 0 1 1 1 1 0 0 0
pilocytic astrocytoma|315 308 271 182 109 93 51 44 46 33 28 16 17 12 11 5 3 1 0 0
pilomatrix carcinoma|0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
pineoblastoma|16 13 10 11 10 7 6 6 2 2 4 3 3 2 0 1 2 0 0 0
pineocytoma|0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
pituitary adenoma, nos|2 6 16 33 68 68 96 80 115 113 112 131 96 76 68 74 35 28 8 0
pituitary carcinoma, nos|0 0 0 0 0 0 0 0 1 1 1 1 0 2 0 0 0 0 0 0
plasma cell leukemia|0 0 0 1 0 0 4 3 9 8 21 19 20 24 31 27 12 15 6 0
plasmacytoma, extramedullary|0 0 0 0 5 6 20 28 45 55 80 107 122 123 124 96 83 35 9 1
plasmacytoma, nos|0 0 0 1 3 5 9 28 36 72 89 91 106 86 141 84 76 29 12 1
pleomorphic carcinoma|0 0 0 0 2 2 4 13 18 21 37 65 71 69 77 64 45 21 4 1
pleomorphic liposarcoma|0 0 0 2 3 1 10 7 21 24 34 34 41 47 65 51 35 22 7 1
pleomorphic rhabdomyosarcoma, adult type|2 3 1 9 5 2 5 6 8 6 10 9 12 13 12 12 14 6 4 1
pleomorphic xanthoastrocytoma|3 6 19 19 9 7 8 3 3 4 4 2 2 3 1 0 0 0 0 0
pleuropulmonary blastoma|3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
plexiform neurofibroma|0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
polar spongioblastoma|1 0 0 3 0 2 0 0 2 0 2 1 1 0 0 1 0 0 1 0
polycythemia vera|3 2 0 10 5 12 23 25 51 105 107 115 130 150 142 171 122 70 23 9
polygonal cell carcinoma|0 0 0 0 0 0 0 0 0 4 4 2 6 3 5 1 1 0 0 0
polymorphous low grade adenocarcinoma|0 0 0 2 0 2 0 4 7 11 8 13 7 10 8 7 5 7 0 0
precancerous melanosis, nos|1 0 0 2 6 5 9 8 11 4 9 9 10 17 4 8 2 3 2 0
