Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,9041.199999999993,70
f1ac94ab-bc9f-3a39-8b73-0dafc81b0ce5,PCP18294,19 CLEMENT ST,SHELBURNE FALLS,MA,01370-1022,42.609509,-72.74698000000001,413-625-2828,2841.5199999999995,22
f0751ac5-bb0b-31d0-b9aa-869bad2cba82,PCP19037,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,617-864-7005,4649.7599999999975,37
f0f86560-e984-3bb4-b93e-480bb4691e0f,PCP19053,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,413-949-3391,3745.6399999999985,29
26ee1605-81a2-38dd-a8e3-d7ca52c06069,PCP19102,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,617-233-7940,1808.2400000000005,14
3f918f20-ac66-387a-9dfc-91f94d08330b,PCP19300,5 WATSON RD,BELMONT,MA,02478-3924,42.395317,-71.180284,617-484-5010,4649.7599999999975,36
3553d3a5-68c0-3da6-8aed-37f3bd7209c9,PCP19378,53 COUNTY RD,MATTAPOISETT,MA,02739-1652,41.661363,-70.812024,508-758-1330,4908.079999999997,38
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,781-592-2225,10332.799999999992,80
14ea679c-3de3-3c8d-abe1-9d899c8f34d3,PCP19759,41 MAPLEWOOD AVE,NEWTON CENTER,MA,02459-2527,42.331876,-71.208402,617-332-8359,5295.559999999997,42
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,3745.6399999999985,29
c08ed377-c346-337a-8bf0-75e7ca2cab1f,PCP20037,825 BROADWAY,RAYNHAM,MA,02767-1734,41.930477,-71.046214,508-822-6650,4262.279999999998,33
1f2b3666-5e34-3e83-8a47-076f8f9c161e,PCP20187,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,857-998-0747,4003.959999999998,31
b14446f6-e81b-3970-92b3-b0bf78b11aac,PCP20894,58 STETSON PL,DUXBURY,MA,02332-4507,42.044307,-70.70604499999999,781-204-0110,3616.4799999999987,28
588e6065-6631-38ae-9de9-240d8b8e4f67,PCP20956,38 HYDER ST,WESTBOROUGH,MA,01581-3724,42.268426,-71.613309,508-898-2371,2970.6799999999994,23
036f1255-5cd0-357e-a68d-80470fb3c7dd,PCP20982,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,617-277-1344,9170.359999999993,71
a9dc0a17-2b47-346a-ad1b-10bebf78ba76,PCP20995,71 ADAMS ST,MILTON,MA,02186-3431,42.241557,-71.082432,617-698-22521,4003.959999999998,31
3a15d607-4759-3716-afa9-e7e455fdb7bb,PCP21092,7 ESSEX GREEN DR,PEABODY,MA,01960-2920,42.534279,-70.969782,978-219-9841,2841.5199999999995,22
10a77849-da6a-3b9e-b332-811bdb8ed618,PCP21662,59 WASHINGTON ST,HAVERHILL,MA,01832-5523,42.782945,-71.087436,978-374-0386,516.64,4
fb8c2c36-8f65-355e-9ca4-d4771d4dda08,JEFFREY L MORRILL OD PC,480 W CENTRAL ST,FRANKLIN,MA,02038-2902,42.084858,-71.41057099999998,508-528-2040,5683.039999999996,44
6352f08d-6323-3a16-bfb5-205ac0332cf3,PCP21854,64 WESTBOURNE ST,ROSLINDALE,MA,02131-3327,42.33196,-71.020173,617-947-3040,6070.519999999996,47
fcc5fa8d-2335-3637-943e-5fcd7b273917,UNION CHIROPRACTIC INC,323 BOSTON POST RD,SUDBURY,MA,01776-3022,42.383367,-71.42107,978-443-4344,9557.839999999993,74
93a2bf60-5613-37c1-8996-3553ec6b1cdc,PCP21965,46 PEARL ST,CAMBRIDGE,MA,02139-4041,42.376043,-71.11868,617-864-3813,8395.399999999994,65
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,413-236-0995,4520.599999999998,35
d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,PCP22470,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,978-667-7711,8395.399999999994,66
d159306a-230e-3bfe-b736-5cf143276678,PCP23006,116 HOUGHTON ST,WORCESTER,MA,01604-3997,42.269478,-71.807783,617-244-3322,6070.519999999996,47
c0388410-92ac-3f24-9bf7-8015960436e3,WILLIAM H LANGFIELD JR OD PC,598 COUNTY ST,SOMERSET,MA,02726-4204,41.738479,-71.165065,508-676-8167,2712.3599999999997,21
14bf7ede-f819-37af-8fd6-6311f46afc65,PCP23255,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,781-799-4812,4391.439999999998,34
7d31f619-8d2b-394c-8b4c-d0461f04c958,PCP23478,33 ELECTRIC AVE,FITCHBURG,MA,01420-7900,42.601977000000005,-71.81586999999999,978-343-3001,4391.439999999998,34
a225a708-afc3-32a4-9fa2-c1326f767898,PCP23683,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,978-741-9004,5812.199999999996,45
78a11f16-e161-3dfa-91fa-16af7109cea0,PCP23885,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,508-563-3003,4520.599999999998,35
352734c9-e194-3a22-82d6-ec2e71262e80,PCP24245,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-232-4350,5295.559999999997,41
591ffe05-d411-3512-b7a4-68cb50cab161,PCP24532,172 MIDDLESEX AVE,WILMINGTON,MA,01887-2737,42.564646999999994,-71.164516,978-658-4432,10461.959999999992,81
6b8a8c52-7334-395b-a992-d4d6ec628a5f,PCP25011,49 OCEAN ST,LYNN,MA,01902-2024,42.474862,-70.96218499999999,781-592-6005,3487.319999999999,27
5eeacb40-eaaa-3a42-b208-0b257414c2a0,PCP25231,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,413-625-9530,9428.679999999993,73
21fef6e9-1145-31a3-a8e8-d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,01257-0910,42.10365,-73.359887,413-229-3640,4262.279999999998,33
4d52c323-656b-3eac-8a7f-e5f158b9c56c,PCP25499,20 MAIN ST,NATICK,MA,01760-4525,42.284822,-71.348811,508-962-1386,3487.319999999999,27
13864810-1e2d-3c3f-a0d3-0ba32db5d19c,PCP25597,82 NAPLES RD,BROOKLINE,MA,02446-5751,42.323853,-71.142003,617-731-9174,6845.479999999995,53
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,4262.279999999998,33
c11e7b71-934b-3615-8875-58dd0066af6b,PCP26032,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-661-1097,7103.799999999995,55
43de7525-f2f9-39a9-b8ff-9cba4ef56988,PCP26110,117 HIGHLAND AVE,WATERTOWN,MA,02472-1642,42.369451,-71.177925,617-923-8135,3228.999999999999,25
80094a12-dfe2-3c98-967c-ebccf0699486,PCP26267,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-3135,1291.6000000000001,10
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,4262.279999999998,33
6250264e-f1a2-310f-86a4-f99a361fdb27,PCP26512,345 NEPONSET ST,CANTON,MA,02021-1940,42.175737,-71.125385,781-258-3587,7362.119999999994,57
e62988b8-d0a6-31ec-a1a6-610b4a9f8227,INDEPENDENCE EYE ASSOCIATES  LLC,365 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-6230,41.646686,-70.999158,508-985-6600,4262.279999999998,33
01a5a77a-ee1a-3c31-bc7b-fd5969d7212b,PCP26777,1 MERRIMAC ST,NEWBURYPORT,MA,01950-2562,42.812141,-70.886646,978-462-7107,4262.279999999998,33
fe9f4eff-e61d-3085-a562-e5006cd38fc0,PCP26895,2 OAK ST,MASHPEE,MA,02649-6310,41.617622999999995,-70.492713,774-238-8121,4133.119999999998,32
9dc2efa2-a015-3af2-a9aa-077cbb862801,PCP26937,60 ISLAND ST,LAWRENCE,MA,01840-1810,42.700272999999996,-71.161357,978-691-5561,6457.999999999995,51
1061b2b7-0167-35bc-916a-3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,01880-1022,42.50436,-71.064061,781-621-8686,4262.279999999998,33
34805064-d372-324d-b653-d6ac57e4a55a,NEEDHAM WELLESLEY FAMILY MEDICINE PC,65 WALNUT ST,WELLESLEY HILLS,MA,02481-2118,42.30539,-71.28366899999997,781-235-3444,6974.639999999995,54
4abb2d14-7137-370b-b968-c5ac34987f91,PCP27117,730 MAIN ST,MILLIS,MA,02054-1612,42.173103000000005,-71.36375600000001,508-376-4700,5812.199999999996,45
1055cb51-3d14-3737-b4a8-0203cd752ac9,PCP27216,20 LONG MEADOW RD,LINCOLN,MA,01773-4810,42.425506,-71.310812,781-259-3434,9428.679999999993,73
7d850377-1797-3452-a662-a9fdd680b13c,LORI LIEBERMAN AND ASSOCIATES LLC,6 WASHINGTON PL,SHARON,MA,02067-1904,42.108463,-71.185182,781-335-7559,8266.239999999994,64
64538672-beaa-3d02-9ed4-05da76f612a6,PCP27493,33 HICKORY LN,AMHERST,MA,01002-2808,42.363534,-72.50729100000001,413-320-1058,6457.999999999995,50
83a737d5-7472-3f98-816b-8bb9de6ab3a0,PCP27668,5 ESSEX GREEN DR,PEABODY,MA,01960-2914,42.534279,-70.969782,978-531-55171,4908.079999999997,38
b34ef270-b933-3be6-9dc0-8bc3819b7db8,PCP27881,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,978-452-37117,3745.6399999999985,29
e16af76c-997d-3a59-819d-fbfc4c06a46c,PCP28051,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-2565,42.281593,-71.242414,781-856-8727,3874.7999999999984,30
d224247d-6fc0-395e-9bd2-b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,01720-5760,42.483953,-71.43849499999999,978-264-0060,1291.6000000000001,10
a3f3508a-4ed2-3a9e-8580-0d325e3d3457,STURBRIDGE HUMAN SERVICES INC,450 MAIN ST,FISKDALE,MA,01518-1296,42.124762,-72.110888,508-347-7755,7103.799999999995,55
f2e2f8e9-32ca-3f82-b950-03008f887e4b,PCP28589,1371 BEACON ST,BROOKLINE,MA,02446-4905,42.323853,-71.142003,617-232-2435,1549.9200000000003,12
5d7df2e4-97e4-366e-8e63-623dd1555e97,PCP28881,91 GLEN ST,NATICK,MA,01760-5647,42.284822,-71.348811,508-652-0215,3228.999999999999,25
cded94db-6a8c-3c00-9eca-874e428de7f7,PCP28956,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-452-37114,5037.239999999997,39
c651268f-6853-32c2-a6cc-0147cc39d8e6,PCP29016,435 NEWBURY ST,DANVERS,MA,01923-1065,42.574174,-70.95051600000001,978-777-71886,5037.239999999997,39
8e65bfae-f627-32e8-bce0-b44f7130befe,PCP29121,10 LONGWOOD DR,WESTWOOD,MA,02090-1123,42.219645,-71.216768,781-329-4433,13949.279999999988,108
d9f1cef1-9753-3fd4-b31e-2fb0baf0b0a1,PCP29149,813 WILLIAMS ST,LONGMEADOW,MA,01106-2052,42.047565000000006,-72.57113000000001,413-567-2340,6457.999999999995,50
7d487119-e22a-31af-9c56-e46014ec561d,PCP29325,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-566-5840,4391.439999999998,34
75f1d326-4bb6-35ae-a848-663150f0d4af,PCP29341,345 HANOVER ST,FALL RIVER,MA,02720-5421,41.725351,-71.094162,508-679-6950,4003.959999999998,31
74f30d9f-4d98-39ff-a337-9c4c687806a5,PCP29415,1445 MAIN ST,TEWKSBURY,MA,01876-2082,42.612088,-71.227845,978-851-4251,2324.88,18
1ca2afca-6817-3a22-81d7-70b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,02035-4022,42.061338,-71.245802,508-543-7160,4003.959999999998,31
455ea24a-212e-37a6-9d56-767fa6f818d9,PCP29610,169 E MAIN ST,HOPKINTON,MA,01748-1262,42.224096,-71.54048900000001,617-686-3332,3874.7999999999984,30
9925a265-0105-3e48-aac6-1920f5c0bb04,NERHC INC,85 PRESCOTT ST,WORCESTER,MA,01605-2610,42.269478,-71.807783,508-868-5544,4262.279999999998,33
c13d88e5-c806-368a-8787-f623d307b61e,PCP29839,223 CHIEF JUSTICE CUSHING HWY 207,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,617-759-2744,5166.399999999997,40
a020e11d-5e91-3941-80f8-a985b58ad493,PCP29891,6 NORMAN ST,SALEM,MA,01970-3314,42.499248,-70.898204,978-745-5114,5812.199999999996,45
739a103d-71ba-3540-b79c-a8bb54f20dc6,PCP29995,111 W ST,GEORGETOWN,MA,01833-1326,42.726188,-70.983328,978-352-8175,7878.759999999994,61
64dfef0b-0a0d-3607-891d-ef5dd542caa1,PCP30044,1266 MAIN ST,CONCORD,MA,01742-3060,42.462911,-71.364496,978-369-6568,6716.319999999995,52
15740d88-c092-302f-a2ba-6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-738-1274,3358.159999999999,26
2419d046-8d43-3d19-a402-16ace78ac726,PCP30178,72 ROUTE 28,WEST HARWICH,MA,02671-1112,41.693632,-70.105298,508-430-0693,8782.879999999994,68
e80d507f-003e-34e0-92dc-fb5b6417de99,PCP30237,465 MAIN ST,ROWLEY,MA,01969-1115,42.721495000000004,-70.886637,978-948-5015,8912.039999999994,69
7e065ff9-925f-30cf-9c8e-11c0f8affe0b,PCP30560,390 MASSACHUSETTS AVE,ARLINGTON,MA,02474-6799,42.418721999999995,-71.163912,617-774-1085,4520.599999999998,35
0e51f39c-5a55-3375-a82b-3215bfd59c55,PCP30931,92 HIGH ST,MEDFORD,MA,02155-3850,42.423844,-71.10923100000001,781-391-8899,3228.999999999999,25
a0ece72d-53da-33d5-bdc8-07e94801d12e,PCP30989,521 MOUNT AUBURN ST,WATERTOWN,MA,02472-4153,42.369451,-71.177925,617-416-7815,6070.519999999996,47
a2af2e37-6937-37a2-bfbc-a585668e83bd,PCP31018,1 BULKLEY ST,WILLIAMSTOWN,MA,01267-2077,42.695743,-73.22211800000001,413-884-2424,9299.519999999993,72
c62ee46e-c5c3-3e77-82b5-eb6dae19d9af,PCP31055,54 NONSET PATH,ACTON,MA,01720-3418,42.483953,-71.43849499999999,978-263-3677,3358.159999999999,26
e613f5a1-7588-3efe-8701-fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,508-223-3434,1033.28,8
0b63e23b-b762-3d4e-bbc7-a98424644d08,PCP31171,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-787-4662,10074.479999999992,78
a09aadfa-1fd5-31e2-b2ec-b26c57aced68,PCP31439,345 BOSTON POST RD,SUDBURY,MA,01776-3033,42.383367,-71.42107,978-518-0825,4003.959999999998,31
09091e3c-017b-33b4-bb50-28c0dd74a15d,PCP31553,70 COURT ST,WESTFIELD,MA,01085-3521,42.138838,-72.755911,413-562-10111,3745.6399999999985,29
ef15399c-c4d7-3562-9303-dd0354d8833d,PCP31602,6 BENSON RD,HOPKINTON,MA,01748-2538,42.224096,-71.54048900000001,508-435-9535,9299.519999999993,72
079c8e70-6025-3f0b-857f-d6ecbaf98823,PCP32015,5 WATSON RD,BELMONT,MA,02478-3900,42.395317,-71.180284,781-899-1946,8653.719999999994,67
50ba6613-2552-3c1a-960d-2ad1d3fd0acc,PCP32074,36 MAIN ST,STOCKBRIDGE,MA,01262-9701,42.301969,-73.323024,413-298-4544,10720.279999999992,83
bbb7dba7-0965-3932-b798-94335c6d2806,PCP32175,29 RIVER RD,PEPPERELL,MA,01463-1621,42.670643,-71.602858,978-448-6900,6587.159999999995,51
b2671c0f-9623-3d36-b42c-3cb5f5dea42f,PCP32258,4 MILLBROOK DR,WILBRAHAM,MA,01095-2706,42.126883,-72.430952,413-596-9096,1291.6000000000001,10
966910ab-c114-3b9e-83e1-1a8f0c583cf7,PCP32423,303 WORCESTER ST,WELLESLEY,MA,02481-5339,42.305932,-71.282917,781-239-1182,3874.7999999999984,30
e7be2bea-4a1b-3bac-9874-3b149652461a,PCP32467,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.425506,-71.310812,781-259-9911,6974.639999999995,54
8fd412d6-410b-3d18-8846-cce73ab81e1c,PCP32478,35 TURKEY HILL RD,BELCHERTOWN,MA,01007-9032,42.27901,-72.400468,413-668-5707,3358.159999999999,26
e5cedcd0-f663-3812-9b2e-2cd57360d62e,PCP32546,24 WILDWOOD LN,SUDBURY,MA,01776-2253,42.383367,-71.42107,978-443-5747,5037.239999999997,39
35d3ab8f-7885-31f7-9d3b-b9cf0f8cfb27,PCP32700,1600 PROVIDENCE HWY,WALPOLE,MA,02081-2553,42.146285999999996,-71.255604,508-660-7949,4133.119999999998,32
cdfe3787-c615-3d92-b149-08456485e215,PCP32820,881 S ST,FITCHBURG,MA,01420-6252,42.601977000000005,-71.81586999999999,978-345-7705,7232.959999999995,56
1cf4fca6-7cc8-31b4-a6b6-0cd25b4d3643,PCP32893,102 DENNISON ST,GLOUCESTER,MA,01930-1343,42.62885,-70.685875,978-281-4269,6070.519999999996,47
d37eec82-ee84-3d0c-bf00-4297116aa7b7,PCP32931,385 BROADWAY,CAMBRIDGE,MA,02139-1602,42.376043,-71.11868,617-492-7264,7362.119999999994,57
40b3e60a-9978-34d1-885c-4e45e36c835b,PCP33064,116 APPLETON ST,CAMBRIDGE,MA,02138-3340,42.376043,-71.11868,617-413-2202,3745.6399999999985,29
23ae9af5-8904-3b84-9ce1-61b0c59646c2,PCP33126,3193 CRANBERRY HWY,E WAREHAM,MA,02538-4707,41.793699,-70.638745,508-759-3843,2970.6799999999994,23
76834a5c-65a1-3124-8fcf-bbd2876eddc8,PCP33193,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-947-7473,6070.519999999996,47
bb8c7fc3-4b76-3dec-a393-93f3fea083ee,PCP33465,142 MAIN ST,GROTON,MA,01450-4267,42.61176,-71.565269,978-448-3300,11753.55999999999,91
7f886316-a86a-3921-95ad-6dcf0532c3dd,PCP33663,339 BROADWAY,CAMBRIDGE,MA,02139-1839,42.376043,-71.11868,617-661-7315,3487.319999999999,27
85dea495-12c7-35fc-b7d9-f7cc2047ca83,PCP34428,747 MAIN ST,CONCORD,MA,01742-3330,42.462911,-71.364496,978-371-2098,1162.44,9
be96eec8-d9d1-3f00-84d7-647bf90d9a0d,PCP34429,449 ROUTE 130 4,SANDWICH,MA,02563-2339,41.7132,-70.485737,508-888-9241,6845.479999999995,53
dd43b798-6c99-3cdb-bd19-65f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.383497,-73.359187,413-698-8123,5166.399999999997,40
ecef129d-fa59-36a2-8f2e-123cf8e52915,PCP34655,1107 MAIN ST,SOUTH WEYMOUTH,MA,02190-1513,42.206676,-70.94584499999998,781-337-6600,6974.639999999995,54
649c29d9-b26d-3e6e-8948-cbbb66957544,PCP34887,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-492-8775,4133.119999999998,32
61368e92-097b-3d41-a24a-6cc878f00ae1,PCP34914,9 CENTRAL ST,LOWELL,MA,01852-1930,42.63898,-71.321141,978-459-0141,4649.7599999999975,36
9d73e9e1-4826-3ee7-bef6-717056636ceb,PCP34976,875 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139-3067,42.376043,-71.11868,617-868-0038,2066.5600000000004,16
0d6269d7-d51a-3bf5-ba28-ad4090e2a88f,ORTHOPEDIC TRAUMA P.C.,100 HIGHLAND ST,MILTON,MA,02186-3874,42.241557,-71.082432,617-696-2300,4003.959999999998,31
5f3a820c-2d15-32cf-85d7-b7dbf71cf3c9,DARTMOUTH DERMATOLOGY ASSOCIATES  PC,368 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1257,41.56651,-70.958229,508-998-1994,2195.7200000000003,17
db6b935d-f8bb-3512-9871-143284ce464c,MAGILL AND GARDNER PHYSICAL THERAPY PC,28 DRIFTWAY,SCITUATE,MA,02066-4532,42.205062,-70.74297800000001,781-545-8114,4908.079999999997,38
ecdc917d-a909-3a96-81b7-d6463b45afa5,CHICOPEE EYECARE  P.C.,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,413-592-7777,1549.9200000000003,12
9454b65e-ed30-3725-9c26-e6062369d42e,PCP36062,140 WOOD RD,BRAINTREE,MA,02184-2508,42.205416,-71.00216800000003,781-348-1800,4003.959999999998,32
fa49fc8d-ba48-3c45-89b7-ac0fb597bbe8,PCP36132,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,508-384-7383,6587.159999999995,51
ebeca37d-92d4-3e27-931a-76d811fe0e64,PERRAULT CHIROPRACTIC OFFICES  INC,76 WOODLAND ST,METHUEN,MA,01844-4239,42.742751,-71.178588,978-686-7791,1679.0800000000004,13
ae4a7e33-3d01-3494-9465-28d1f847ebd3,PCP36546,272 CHAUNCY ST,MANSFIELD,MA,02048-1257,42.017302,-71.21641,508-339-3338,6845.479999999995,53
e1b7ca2e-4615-31bb-a9bd-bccf6992805c,PCP36770,360 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1257,41.646686,-70.999158,774-202-6240,4520.599999999998,35
3ad44914-0d76-3fe5-a307-dcfd45d2b957,PCP36795,350 BEDFORD ST,LAKEVILLE,MA,02347-2127,41.834412,-70.957166,508-946-4777,2712.3599999999997,21
d89a8f94-0755-3988-a0d4-64bb37fd705c,PCP36966,5 STATE ST,SHELBURNE FLS,MA,01370-1036,42.609509,-72.74698000000002,413-625-8494,7232.959999999995,56
e4985463-921d-38b5-a6dc-c2f8f78a884f,PCP37016,25 MARSTON ST,LAWRENCE,MA,01841-2355,42.700272999999996,-71.161357,978-687-2586,5941.359999999996,46
122f0348-0144-39ca-a07c-e753c7a6dba2,PCP37108,1563 FALL RIVER AVE,SEEKONK,MA,02771-3736,41.839797999999995,-71.31804699999999,508-336-6680,7232.959999999995,56
502dd65a-e826-3bca-89bb-448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,781-767-4207,4003.959999999998,31
8c3bacaa-cbe6-3084-8c22-1371976d3daf,PCP37365,730 MAIN ST,MILLIS,MA,02054-1612,42.173103000000005,-71.36375600000001,508-376-9544,3099.8399999999992,24
5a16b048-09b6-3d69-ae61-4715bec676c9,PCP37449,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,781-849-1111,1162.44,9
83280b52-91bc-374e-ba4f-ac98c717db8b,PCP37537,687 WELLESLEY ST,WESTON,MA,02493-1065,42.360502000000004,-71.303433,781-772-2500,5941.359999999996,46
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,508-997-5636,3745.6399999999985,29
b99591b9-4e95-368c-a797-58d9adc97ac6,KHOURY CHIROPRACTC  INC.,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,781-329-3344,5166.399999999997,40
4471b385-a75d-35a1-838a-30a0909de267,PCP37644,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,978-969-3744,4003.959999999998,31
d6645f6b-cd5c-3a75-ab50-2f4c5c4a63b0,SKINCARE PHYSICIANS INC,1244 BOYLSTON ST,CHESTNUT HILL,MA,02467-2115,42.331876,-71.208402,617-731-1600,6716.319999999995,52
59899f5e-d6e9-3842-af64-1d9a98a658da,NETWORK CHIROPRACTIC OF ACTON,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,978-263-5182,9299.519999999993,72
2447d71b-04f2-3f24-a013-46b5cd455117,PCP38609,35 BEDFORD ST,LEXINGTON,MA,02420-4440,42.445221999999994,-71.23001500000001,781-861-0100,2841.5199999999995,22
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,3358.159999999999,26
d3efd9bf-9c90-3c3b-ac43-ea313ac456af,PERFORMANCE HEALTH CENTER LLC,264 N MAIN ST,NATICK,MA,01760-1141,42.284822,-71.348811,508-655-9008,4391.439999999998,34
e9713fb1-1e6d-331e-8a3c-4cd83db9fb08,GROSSO CHIROPRACTIC  P.C.,615 WESTFIELD ST,WEST SPRINGFIELD,MA,01089-3865,42.125451,-72.649734,413-736-1680,12657.67999999999,98
7a3fa04c-a39d-32f9-8578-d4db76e877aa,PCP39400,9 G OSMAN BABSON RD,GLOUCESTER,MA,01930-1880,42.62885,-70.685875,978-282-7400,4391.439999999998,34
819507f6-772a-3a2c-ac1d-d6b806531744,PCP39516,3003 CRANBERRY HWY B,E WAREHAM,MA,02538-1354,41.793699,-70.638745,508-295-2661,3874.7999999999984,30
537b239d-0740-358d-91e2-b6c2b3949777,PCP40787,ONE RECOVERY RD,WAREHAM,MA,02571-5011,41.76104,-70.701779,508-295-1173,6199.679999999996,48
db6c9e2a-949f-3ccb-87fd-a2eeb0bdf5f1,PCP40864,87 WASHINGTON ST,BOXFORD,MA,01921-1240,42.683108000000004,-71.01833,617-893-8807,5295.559999999997,41
650d7638-4e89-3d04-bd42-c651ab3c81a4,GASTROENTEROLOGY AFFILIATES OF SOUTHEASTERN MASSACHUSETTS  PC,1 PEARL ST,BROCKTON,MA,02301-2874,42.082543,-71.024638,508-588-3174,5941.359999999996,46
65cea21f-d0ae-3d30-894c-20f051e07f80,WINCHESTER ORAL SURGERY PC,955 MAIN ST,WINCHESTER,MA,01890-4302,42.452752000000004,-71.144319,781-729-2800,4778.919999999997,37
4275b879-db32-3e45-9bc3-eb47f70e3f1d,MOBILE MEDICAL GROUP MA PC,109 RHODE ISLAND RD,LAKEVILLE,MA,02347-1370,41.834412,-70.957166,781-489-5717,5037.239999999997,39
f14a4a5b-ad5c-3ecd-95b2-1b9d6c80f50d,PCP42852,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,508-836-8984,2841.5199999999995,22
5f6d0067-17cb-3327-9690-86f6f6bbdc3e,SPECHT ORTHOPEDIC INC,207 SWANSEA MALL DR,SWANSEA,MA,02777-4120,41.758163,-71.21418100000001,508-675-3200,1420.7600000000002,11
37a78ec3-505f-361f-b6fa-aaafed77cd01,PCP43815,14 LOON HILL RD,DRACUT,MA,01826-4067,42.679722999999996,-71.30068,978-934-94442,3616.4799999999987,28
451650f5-c765-37fa-ac23-0627989dafb4,ATLANTIC COUNSELING AND CONSULTATION  INC,49 PLEASANT ST,SOUTH WEYMOUTH,MA,02190-2435,42.206676,-70.94584499999998,781-335-6000,3099.8399999999992,24
00b14d27-ca1c-33b6-ab79-b636bf184d1a,PCP44286,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,617-584-2794,3874.7999999999984,30
